,comment,sentiment
5464,"재료구성이 이렇게 부실할 줄이야. 향은 그럭저럭 괜찮았지만, 맛은 완전 별로였어요. 다음엔 다른 걸로 도전해봐야겠어요.",0
5465,재료구성 진짜 아쉬움 ㅠㅠ,0
5466,재료구성이 너무 부실해서 다른 제품이 더 나은 듯해요. 가격 생각하면 좀 실망이 큽니다. 다음엔 더 신경 써주셨으면 좋겠어요.,0
5467,이건 그냥 재료가 아쉽다 못해 없다고 봐야 함.,0
5468,재료구성 보니까 대체 어디에 돈 쓴 건지 궁금함. 비주얼도 별로고 맛도 그냥 그런데 재료까지 부실해서 더욱 실망스러웠어요.,0
5469,"재료구성 보고 기대했는데, 생각보다 별로였음. 다른 브랜드가 더 알차게 나오는 듯. ㅠㅠ",0
5470,재료구성... 쫌 실망이야 ㅜㅜ,0
5471,"이 가격에 이 재료구성이라니, 진짜 너무하다.",0
5472,"재료구성의 다양성이 부족해서 아쉬움. 맛은 나쁘지 않은데, 뭔가 더 채워줬으면 좋겠음.",0
5473,"재료구성 진짜 별로임. 맛도 향도 다 있는데, 이걸로는 비주얼도 살리기 힘들고, 가격에 비해 퀄리티가 떨어지는 느낌이라 안타깝다.",0
5474,"재료구성이 별로라서 먹을 때마다 뭔가 허전한 느낌이야. 다른 제품들보다 맛은 괜찮은데, 구성만 좀 더 신경 썼으면 좋겠음.",0
5475,재료구성 진짜 별로임. 그냥 아무거나 막 넣은 느낌... ㅜㅜ,0
5476,재료구성이 산만해서 그런지 맛이 이상해요. 다른 제품보다 덜 신선한 느낌이라 아쉬워요.,0
5477,"뭐지, 재료구성 왜 이럼? ㄹㅇ 실망스러워서 두 번은 찾기 싫다.",0
5478,재료구성만 봐도 별로다. 비주얼이 너무 허접해서 돈 아까운 느낌.,0
5479,재료구성이 좀 엉망이라 맛도 잘 안나고 향도 별로. 차라리 좀 더 비싸더라도 제대로 된 거 먹는 게 나음.,0
5480,재료구성이 넘 복잡해서 먹을 때마다 뭐가 뭔지 모르겠음... ㅜㅜ,0
5481,재료구성에 신경 안 쓴 느낌. 이 정도면 그냥 집에서 막 넣고 만드는 게 나을 듯.,0
5482,"재료구성 완전 별로임. 다른 제품에 비해 비주얼도 그닥이고, 뭔가 어설퍼 보여서 손이 안 가더라.",0
5483,"재료구성에서부터 삐끗한 느낌이야. 맛도 그냥 그렇고, 향도 별로고, 가격 생각하면 ㄹㅇ 아쉽다.",0
5484,"솔직히 재료구성 너무 아쉬운데, 그나마 맛이라도 있으면 좋겠는데, 그것도 아니고... 돈이 아까움.",0
5485,재료구성이 완전 엉망이라 실망했음. ㅜㅜ,0
5486,"뭐야, 재료구성 왜 이래? 비주얼은 그럴듯한데 속은 0점이네.",0
5487,"재료구성 진짜 별로야. 맛도 별로고, 비주얼도 그닥... 차라리 다른 거 먹는 게 나을 듯.",0
5488,가격 대비 재료구성이 너무 부실해서 실망이에요. 다른 제품보다 구성이 너무 부실한 느낌... 개선이 필요해요.,0
5489,재료구성이 이렇게 허술한데 어떻게 맛있을 수가 있겠냐고! ㄹㅇ 실망임.,0
5490,재료구성이 너무 허술해서 아쉽다ㅠㅠ,0
5491,재료구성 이게 뭐임? 가성비 최악이네...,0
5492,"재료 구성 진짜 실망임. 가격은 비싼데 맛이 안 따라줘서 괜히 샀단 느낌이야. 비주얼은 그럴싸한데, 딱 거기까지고, 먹어보면 허무함이 밀려와. 다른 제품보다 확실히 부족해...",0
5493,재료구성 아쉬움. 다른 제품이랑 비교하면 진짜 부족함 ㅠㅠ,0
5494,"너무 단순한 재료구성이라니... 이 돈 주고는 다시 안 삼. 향도 그닥이고, 맛도 잡히지 않아서 그냥 아쉬움만 남음. 저렴한 다른 제품보다도 별로였음.",0
5495,재료구성 이게 뭐냐 진짜... 너무 허접함 ㅜㅜ,0
5496,재료가 완전 부실해 보여요. 다른 제품들보다 훨씬 아쉬운 느낌이 드네요. 게다가 가격까지 비싸서 가성비가 매우 별로예요. 차라리 다른 브랜드 거 사는 게 나을 듯요.,0
5497,"ㅈㄴ 실망임... 재료구성이랑 맛이 전혀 안 맞아. 비주얼은 그나마 괜찮은데, 내용물이 부실해서 먹고 나면 허전하다.",0
5498,재료구성 완전 실망스러워요. 다른 브랜드가 훨씬 나아요. 이 가격대에 이 정도 구성은 아니라는 생각이 드네요. 맛도 그렇게 특별하지 않아서 더욱 아쉽습니다.,0
5499,"재료 좀 더 잘 써야 할 듯. 뭔가 빠진 느낌이랄까, 다른 제품이랑 비교하면 너무 허전함. ㅠㅠ",0
5500,식물성인데도 맛 ㄹㅇ 좋음! 고기보다 더 맛있다니 상상도 못했음 ㅋㅋ,1
5501,이거 진짜 대박임! 식물성이라 그런지 깔끔하고 가벼운 맛이 일품이에요. 비주얼도 고급지고 가격도 착해서 완전 강추합니다!,1
5502,"식물성이라 걍 건강한 느낌 팍팍 오고, 비주얼도 예뻐서 먹기 아까웠음 ㅋㅋ",1
5503,식물성인데도 향이 진짜 좋더라구요. 고기 대체로도 손색없고 가격도 적당해서 만족도가 높아요.,1
5504,"식물성 특유의 깔끔한 맛이 진짜 매력적임! 다른 제품보다 더 맛있고, 기분 좋게 가벼운 느낌이라 자주 먹을 듯!",1
5505,식물성이라 그런지 ㄹㅇ 깔끔하고 퓨어한 느낌! 비건도 안심하고 먹을 수 있어서 좋음~~ ㅎㅎ,1
5506,"맛있다! 식물성인데도 일반 제품보다 풍미가 깊고, 향도 은은해서 너무 좋아요. 가격도 생각보다 합리적이라 가성비까지 챙겼네요.",1
5507,식물성이라 그런가 더 신선한 맛이 남. 진짜 상쾌한 기분이야!,1
5508,"식물성 제품 중에서 이 정도 퀄리티 찾기 쉽지 않음. 비주얼도 깔끔하고, 향도 자연스러워서 먹기 전에 이미 만족!",1
5509,"ㅈㄴ 신기함. 식물성인데도 맛은 고급지고, 향도 진짜 자연 그 자체임. 비싸지 않아서 더 놀람 ㅋㅋ 가격대비 완전 만족!",1
5510,식물성인데 이렇게 맛있다고? ㄹㅇ 대박임 ㅋㅋ,1
5511,"비주얼도 예쁘고, 향도 은은하게 퍼져서 식물성 제품 중에서도 손에 꼽을 만큼 좋네요. 가격도 적당해서 부담 없어요!",1
5512,식물성이라 그런지 건강한 느낌이 뿜뿜! 맛도 기대 이상이라 ㄹㅇ 추천!,1
5513,진짜 식물성이라 그런지 일반 제품보다 가벼운 느낌이면서도 맛은 훨씬 더 깊어요. 비주얼도 깔끔하고 세련돼서 보는 재미도 쏠쏠합니다. 가격도 착해서 자주 사먹기 좋겠어요.,1
5514,식물성 제품 중에 이 정도면 완전 잘나가는 거 아님? ㅇㅈ합니다!,1
5515,식물성 재료로 만들었는데 진짜 고기보다 더 맛있음ㅋㅋ 비주얼도 깔끔해서 넘 좋다!,1
5516,식물성이라 그런지 먹고 나서 속이 편안하네요. 건강하다는 느낌이 물씬!,1
5517,"와, 식물성인데도 향이 이렇게 좋다니?! 비건 친구들도 감동할 듯ㅋㅋ",1
5518,"가격이 좀 있지만, 식물성임에도 불구하고 진짜 고기 못지않은 맛을 자랑해요. 게다가 향이 너무 좋아서 먹기 전부터 기대감이 폭발합니다.",1
5519,"식물성이라서 그런지 비주얼도 깔끔하고, 먹고 나서도 탈 없어서 너무 좋음! 다른 제품들보다 훨씬 만족스러웠어!",1
5520,식물성이라 그런지 완전 깔끔하고 상쾌한 맛! 진짜 건강하게 먹는 느낌이라 좋음 ㅎㅎ,1
5521,"식물성이라 더 비쌀 줄 알았는데, 생각보다 가격 괜찮음. 맛도 풍부하고 향이 너무 좋아서 계속 찾게 됨. 이거 진짜 대박임!",1
5522,식물성 제품인데도 풍미가 넘사벽! 다른 제품보다 맛이 깔끔하고 비주얼까지 세련돼서 넘 맘에 듬.,1
5523,식물성이라서 그런지 소화도 잘 되고 부담이 없어요. 다른 제품보다 가격도 착하고 맛도 좋으니까 계속 사게 되네요.,1
5524,"와, 식물성인데 이렇게 맛있을 수가? 다른 제품보다 향이 덜 자극적이라 더 좋음. 진짜 대박 추천!",1
5525,식물성이라 ㄹㅇ 가벼움! 소화도 잘되서 개꿀임 ㅎㅎ,1
5526,"와, 식물성인데 이렇게 맛있다니, 진짜 대박임. 비주얼도 깔끔해서 먹기 아까울 정도였어요. 가격도 생각보다 합리적이라 더 매력적이네요.",1
5527,식물성 원료라 믿고 먹을 수 있어서 좋다. 건강 챙기기 딱임!,1
5528,식물성이라 그런지 비건 친구랑도 같이 먹을 수 있어서 개이득~ 맛도 생각보다 훨씬 나아서 깜놀했음!,1
5529,식물성 제품 중에서 이만한 퀄리티 찾기 힘듬. 맛이 진짜 자연스러워서 다른 거랑 비교 불가임. 향도 은은하고 너무 강하지 않아서 굿굿!,1
5530,식물성인데도 맛이 이렇게 좋을 수 있냐? 완전 대박이야! 🌿👍,1
5531,식물성 제품이 이렇게 맛있을 줄이야... 고기보다 더 맛있음 ㅇㅈ? 진짜 건강하게 먹을 수 있어서 넘 좋음!,1
5532,"와, 이거 진짜 식물성 맞음? 비주얼이랑 맛이 고기 버금가는데, 가격도 나쁘지 않고 향기도 좋음. 비건 초보들도 부담 없이 도전할 수 있을 듯!",1
5533,"ㄹㅇ 식물성인데 고기 못지않음. 진짜 고기랑 비교해도 손색없고, 칼로리 걱정도 덜해서 완전 좋음. 건강 챙기면서 맛도 포기 안 할 수 있어서 짱임!",1
5534,"식물성 식품이 이렇게 맛있다니! 향도 자연스럽고 비주얼도 끝내줘요. 가격도 적당해서 부담 없고, 건강 챙기기 딱이네요! 🌱💚",1
5535,식물성이라 그런지 먹고 나서 속이 진짜 편안함. 완전 추천함!,1
5536,식물성인데 이런 깊은 맛이 가능하냐? ㄹㅇ 신세계. 향도 자연스럽고 비주얼까지 예쁨. 가격도 합리적이라 가성비 끝판왕임!,1
5537,식물성인데 왜 이렇게 맛있냐... 다른 거랑 비교 불가. 개꿀!,1
5538,식물성 제품이라 그런지 건강한 느낌이 확 들더라구요. 맛도 자연스럽고 향도 은은해서 좋았어요. 다른 제품보다 만족도 높습니다!,1
5539,식물성이라 죄책감 없이 먹을 수 있음. 비주얼도 괜찮고 맛도 잘 살아있어서 대만족!,1
5540,이거 식물성인데 존맛탱! ㄹㅇ 고기보다 맛있어 ㅋㅋ,1
5541,"식물성 재료로 이렇게 맛있게 만들 수 있다니, 진짜 놀랍네요. 가격도 합리적이라 부담 없이 즐길 수 있어서 좋음!",1
5542,식물성이라 안 느끼하고 깔끔함. 맛이 생각보다 고급스러워서 감동받은 적은 처음임 ㅋㅋ,1
5543,"식물성이라서 건강에도 좋고, 맛도 완전 진짜 대박! 고기 먹는 느낌 안 들어서 더 좋았어요. 향도 은은하고 비주얼도 깔끔해서 먹기 전부터 기대감 상승!",1
5544,식물성인데도 풍미가 살아있어. 고기 좋아하는 사람도 반할 듯? 비주얼도 예뻐서 인스타 감성 뿜뿜!,1
5545,식물성인데도 맛이 이렇게 좋다고? ㄹㅇ 신기하네 ㅋㅋ,1
5546,식물성이라 그런지 부담스럽지 않아서 좋아요. 가격도 적당하고 맛도 깔끔해서 채식주의자 아니어도 먹기 딱이네요!,1
5547,"와, 식물성인데 이 정도 퀄리티면 대박임. 다른 제품보다 훨씬 맛있음!",1
5548,식물성이라 더 건강한 느낌! 향도 상쾌하고 비주얼도 깔끔해서 눈과 입이 다 즐거움 ㅎㅎ,1
5549,식물성이라 그런지 다른 것보다 뭔가 더 가벼운 느낌이네. 맛도 깔끔하고 비주얼도 완전 굿굿!,1
5550,식물성이라 그런가 맛이 좀 밍밍하네... 기대했는데 살짝 실망이야 ㅜㅜ,0
5551,"이거 식물성이라는데, 다른 제품보다 향이 너무 강해서 좀 별로였어요. 가격도 꽤 비싼데 비주얼만 그럴싸하고 맛은 그냥 그랬음.",0
5552,"식물성이라고 하니까 건강할 것 같았는데, 솔직히 맛이 너무 별로야... 다른 제품들이 더 나은 듯.",0
5553,식물성이라 그런지 먹고 나서도 뭔가 허전한 느낌? 비주얼은 괜찮은데 맛이 아쉽더라구요.,0
5554,"식물성이라서 기대했는데, 솔직히 다른 거보다 맛이 덜하네. 향도 너무 인위적이라 별로였어.",0
5555,식물성인데 맛이 왜 이래... ㅠㅠ 너무 별로임.,0
5556,"식물성이라 건강할 줄 알았는데, 맛이 넘 별로여서 실망했음. 향도 뭔가 이상하게 느껴지고 비주얼도 그냥 그래... 이 가격 주고 사기엔 좀 아쉬운 듯.",0
5557,"맛이 식물성이라고 해서 기대했는데, 오히려 더 밍밍하고 별로임. ㅜㅜ",0
5558,식물성이라서 그런지 향이 별로임. 다른 제품보다 너무 밋밋해서 아쉬움...,0
5559,"식물성 제품이라 안심했는데, 가격 대비 맛이 별로여서 당황했음... 기대했는데 실망임.",0
5560,이거 식물성이라길래 사봤는데 맛이 그냥... ㅠㅠ 다른 거 먹을 걸.,0
5561,식물성이라서 건강할 줄 알았는데 맛이 너무 싱거워서 아쉬워요. 차라리 조금 더 주고 맛있는 걸 사는 게 나을 것 같아요.,0
5562,"식물성 제품이라 기대했는데, 맛이 너무 밍밍해서 실망이 크다. 다른 브랜드보다 확실히 맛이 떨어짐.",0
5563,"식물성이라니 건강한 느낌은 있는데, 비주얼이 별로라서 손이 잘 안 간다. 가격도 저렴하지 않아서 더 아쉬움.",0
5564,식물성이라서 그런지 향이 너무 약함. 차라리 다른 제품이 맛도 더 좋고 향도 풍부한 듯. ㅜㅜ,0
5565,식물성이라니... 재미없음 ㅠㅠ,0
5566,식물성이라고 해서 기대했는데 맛이 너무 밋밋해 ㅜㅜ 차라리 고기 먹는 게 낫겠어.,0
5567,"식물성인데 가격은 비싼 편이라 실망했어요. 맛도 그렇고, 향도 별로라서 그냥 한 번 먹고 다시는 안 먹을 듯... 비주얼은 그럭저럭인데, 이 돈 주고 먹기엔 아쉬움.",0
5568,식물성이라 건강하긴 한데 맛이 없어서 참 아쉬움. 먹을 때마다 왜 샀나 싶어...,0
5569,식물성 제품인데 참... 비주얼만 그럴싸하고 맛은 그냥 그렇다. 차라리 다른 거 먹겠음. ㅋㅋ,0
5570,"식물성이라고 해서 기대했는데, 맛이 너무 별로임... ㅜㅜ",0
5571,식물성인데 고기 맛보다 더 느끼해... 차라리 그냥 고기를 먹겠음.,0
5572,"솔직히 식물성이라고 해서 건강한 줄 알았는데, 가격은 비싸고 맛은 별로... 향도 이상함. 이럴 바엔 그냥 다른 거 사겠어요.",0
5573,"식물성이라니까 건강할 줄 알았는데, 생각보다 느끼하고 맛없어서 당황스러움. 비주얼은 괜찮은데, 맛이 너무 실망적이라 다시는 안 살 듯.",0
5574,"식물성 제품이라고 해서 기대했는데, 완전 맛없고 비싸기만 함. 뭐 이리 비효율적인가 싶음. 다른 대체재 찾는 게 나을 듯.",0
5575,"식물성이라 기대했는데, 맛이 심심해서 별로임 ㅠㅠ",0
5576,"식물성이라고 해서 건강할 줄 알았는데, 향도 별로고 비주얼도 그냥 그럼 ㅜㅜ.",0
5577,"식물성이라길래 기대했는데, 가격 대비 맛이 너무 별로임. 차라리 다른 걸 사먹겠음.",0
5578,"식물성이라 그런지 맛이 너무 밋밋해서 아쉬웠어요. 비주얼도 그냥 그렇고, 가격만 비쌈 ㄷㄷ.",0
5579,"식물성이라 건강한 줄 알았는데, 맛부터 향까지 다 별로. 비주얼도 특별하지 않아서 실망스러웠음.",0
5580,"식물성이라 그런가, 맛이 ㅈㄴ 밍밍함. ㄹㅇ 실망...",0
5581,식물성인데 향이 너무 가벼워서 별로였어요. 가격도 비싼데 기대만큼 맛이 안 나네요.,0
5582,"식물성이라 건강하다고 들었는데, 솔직히 맛에서는 1도 만족 못 함. 다른 제품이 더 나은 듯.",0
5583,"식물성이라 몸엔 좋다는데, 비주얼도 별로고 향도 별로... 맛도 그냥 그럼. 돈 아까움.",0
5584,"식물성 제품이라길래 기대했는데, ㅈㄴ 비싸고 맛도 별로라 ㄹㅇ 실망! 차라리 다른 거 사먹겠음.",0
5585,"식물성이라는데, 맛은 별로임. ㅜㅜ",0
5586,"식물성 제품이라고 해서 기대했는데, 비주얼은 괜찮아도 향이 좀 별로더라. 예전에 먹었던 것들보다 덜 맛있어서 실망했음.",0
5587,가격은 괜찮은데 식물성이라는 것 빼면 딱히 매력 없음. ㅋㅋ,0
5588,"식물성임에도 불구하고, 맛이 너무 인위적이라서 먹다가 포기했음. 다른 거 먹을걸 그랬다.",0
5589,"향은 괜찮은데, 식물성이라 그런지 맛이 자연스럽지 않아서 아쉬웠어요. ㅠㅠ",0
5590,식물성이라 그런가... 맛없음 ㅜㅜ,0
5591,식물성인데 가격은 또 왜 이렇게 비싼 거임? ㅋㅋ,0
5592,"식물성이라 건강할 줄 알았는데, 맛이 너무 밍밍해서 실망... 차라리 그냥 고기 먹는 게 나을 듯. 가격도 비싼데 맛도 없으니 돈 아까움.",0
5593,식물성이라 기대했는데 향이 너무 인공적이라 깜놀... 차라리 다른 제품이 훨씬 나은 듯. 비주얼만 그럴싸하고 맛은 별로.,0
5594,"식물성 제품, 건강에 좋을 것 같지만 맛이 너무 별로라 손이 안 가요. 향도 이상하게 느껴져서 더더욱 실망... 이 돈이면 다른 걸 사는 게 더 나을 듯해요.",0
